zon_id,lon,lat
Z0142,20.15713314285714,60.068875428571424
Z0143,20.1658828,60.069132
Z0144,20.258573249999998,60.06778475
Z0145,20.26487435,60.06778475
Z0146,20.273473555555555,60.067684944444444
Z0147,20.513278,60.066437
Z0148,20.518688375,60.066774125
Z0149,20.524079,60.066437
Z0150,19.94019180952381,60.072682857142865
Z0151,19.9480752,60.0722765
Z0152,19.956953586206897,60.072261000000005
Z0153,19.963664666666666,60.07107883333333
Z0154,20.022593076923076,60.07244923076923
Z0155,20.02943621875,60.072164218750004
Z0156,20.038424071428572,60.07224442857143
Z0157,20.06724196296296,60.07206025925926
Z0158,20.0759148,60.0722765
Z0159,20.084917566666665,60.0722765
Z0160,20.093920400000002,60.0722765
Z0161,20.10271885185185,60.072027
Z0162,20.11205842307692,60.071931038461535
Z0163,20.120928733333336,60.0722765
Z0164,20.129931499999998,60.0722765
Z0165,20.1389344,60.0722765
Z0166,20.148007777777778,60.07249274074074
Z0167,20.1569399,60.0722765
Z0168,20.165942700000002,60.0722765
Z0169,20.1749455,60.0722765
Z0170,20.18395704,60.072725600000005
Z0171,20.19271931818182,60.07297059090909
Z0172,20.201446058823528,60.07335970588235
Z0173,20.2114525,60.074522
Z0174,20.21910575,60.074522
Z0175,20.2506075,60.074073
Z0176,20.256556863636362,60.07288895454546
Z0177,20.264973366666666,60.0722765
Z0178,20.27137971428571,60.07118571428571
Z0179,19.9337245,60.076768
Z0180,19.939127050000003,60.076767999999994
Z0181,19.9481312,60.076767999999994
Z0182,19.9571351,60.076767999999994
Z0183,19.964342181818182,60.07705372727273
Z0184,20.022126,60.07664554545454
Z0185,20.02916725,60.076767999999994
Z0186,20.037270875,60.076768
Z0187,20.070564,60.075421
Z0188,20.076568833333333,60.075570666666664
Z0189,20.0849771,60.075869999999995
Z0190,20.093981,60.075869999999995
Z0191,20.099376,60.075421
Z0192,20.121993666666665,60.07591988888888
Z0193,20.130200473684212,60.07669710526316
Z0194,20.13901625,60.076767999999994
Z0195,20.14842746153846,60.076319
Z0196,20.15702425,60.076767999999994
Z0197,20.16602825,60.076767999999994
Z0198,20.1750323,60.076767999999994
Z0199,20.1840363,60.076767999999994
Z0200,20.1930403,60.076767999999994
Z0201,20.20204435,60.076767999999994
Z0202,20.2110484,60.076767999999994
Z0203,20.22005235,60.076767999999994
Z0204,20.228868368421054,60.07683889473683
Z0205,20.234923000000002,60.0774415
Z0206,20.250666,60.076768
Z0207,20.2560685,60.076767999999994
Z0208,20.2650724,60.076767999999994
Z0209,20.271082,60.07706733333333
Z0210,19.9248,60.083505
Z0211,19.930808739130434,60.08174769565217
Z0212,19.939181566666665,60.0812595
Z0213,19.948186966666665,60.0812595
Z0214,19.9571924,60.0812595
Z0215,19.965940214285716,60.0812595
Z0216,20.02184073684211,60.08128315789474
Z0217,20.029234266666666,60.0812595
Z0218,20.036438444444443,60.0812595
Z0219,20.137256,60.079014
Z0220,20.166674166666667,60.079163666666666
Z0221,20.1750845,60.079463
Z0222,20.184510846153845,60.07977384615385
Z0223,20.19342505882353,60.0801234117647
Z0224,20.201794352941175,60.0801234117647
Z0225,20.21126275862069,60.08118206896552
Z0226,20.22014526666667,60.0812595
Z0227,20.229150533333332,60.0812595
Z0228,20.23796088888889,60.081509000000004
Z0229,20.24689652631579,60.08218142105263
Z0230,20.2561663,60.0812595
Z0231,20.2651716,60.0812595
Z0232,20.271015249999998,60.080810375
Z0233,19.924820666666665,60.08530199999999
Z0234,19.93023,60.08575125
Z0235,19.9392366,60.08575125
Z0236,19.948242999999998,60.08575125
Z0237,19.95724945,60.08575125
Z0238,19.965854333333333,60.08565144444444
Z0239,20.021327714285714,60.086007928571426
Z0240,20.0293013,60.08575125
Z0241,20.035894666666668,60.08500266666667
Z0242,20.214807,60.084404
Z0243,20.220814,60.084553666666665
Z0244,20.22977076470588,60.08556629411765
Z0245,20.238251249999998,60.08575125
Z0246,20.24725775,60.08575125
Z0247,20.2562642,60.08575125
Z0248,20.26473682352941,60.08556629411765
Z0249,20.270645,60.084404
Z0250,20.521095,60.087099
Z0251,20.5270295,60.086031937499996
Z0252,20.53450853846154,60.08620038461538
Z0253,19.922608631578946,60.09069178947369
Z0254,19.930283566666667,60.09024266666667
Z0255,19.939291233333332,60.09024266666667
Z0256,19.948298966666666,60.09024266666667
Z0257,19.9573066,60.09024266666667
Z0258,19.963699777777776,60.08929455555555
Z0259,20.01346625,60.091066000000005
Z0260,20.0203605,60.09024266666667
Z0261,20.029368233333333,60.09024266666667
Z0262,20.034773,60.09024275
Z0263,20.231461200000002,60.0883562
Z0264,20.23805942857143,60.088831142857146
Z0265,20.24875757142857,60.08966514285714
Z0266,20.256362133333333,60.09024266666667
Z0267,20.265041,60.09045892592593
Z0268,20.270824,60.092488
Z0269,20.52118833333333,60.09024266666666
Z0270,20.5265931,60.09024266666667
Z0271,20.5356007,60.09024266666667
Z0272,20.540978,60.089344499999996
